,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Marital_Status,Gender
4809,46.0,3.0,4.0,1.0,0.0,37.0,2.0,3.0,4.0,5542.0,0.0,5542.0,0.808,8246.0,59.0,0.639,0.0,1.0,0.0,Married,F
4810,44.0,4.0,5.0,3.0,0.0,34.0,5.0,1.0,4.0,7150.0,1887.0,5263.0,0.455,3636.0,69.0,0.643,0.264,0.0,0.0,Married,M
4811,60.0,2.0,2.0,0.0,0.0,36.0,6.0,3.0,2.0,2343.0,2066.0,277.0,0.72,4858.0,69.0,0.917,0.882,1.0,0.0,Single,F
4812,53.0,4.0,4.0,3.0,0.0,34.0,1.0,2.0,3.0,13679.0,0.0,13679.0,0.908,4060.0,61.0,1.346,0.0,0.0,0.0,Divorced,F
4813,38.0,2.0,1.0,4.0,0.0,29.0,4.0,1.0,2.0,2818.0,1656.0,1162.0,1.404,2916.0,45.0,0.957,0.588,0.0,0.0,Divorced,M
4814,61.0,0.0,4.0,1.0,0.0,53.0,5.0,1.0,2.0,5561.0,1434.0,4127.0,1.423,1820.0,42.0,0.826,0.258,0.0,0.0,Divorced,F
4815,43.0,5.0,3.0,2.0,0.0,25.0,1.0,2.0,3.0,4259.0,0.0,4259.0,0.934,7993.0,71.0,0.651,0.0,0.0,0.0,Married,F
4816,52.0,2.0,1.0,3.0,0.0,47.0,6.0,1.0,3.0,15904.0,1024.0,14880.0,0.369,1433.0,33.0,0.5,0.064,1.0,0.0,Married,M
4817,47.0,4.0,2.0,2.0,0.0,35.0,4.0,2.0,3.0,6623.0,1823.0,4800.0,0.811,2293.0,47.0,0.567,0.275,0.0,0.0,Single,F
4818,45.0,3.0,3.0,2.0,0.0,35.0,6.0,3.0,2.0,5065.0,1362.0,3703.0,0.68,3555.0,75.0,0.471,0.269,0.0,0.0,Married,F
4819,52.0,3.0,3.0,0.0,0.0,47.0,4.0,4.0,2.0,2577.0,879.0,1698.0,0.74,5021.0,75.0,0.744,0.341,0.0,0.0,Married,M
4820,56.0,1.0,2.0,0.0,0.0,50.0,4.0,4.0,1.0,1698.0,0.0,1698.0,0.847,4371.0,74.0,0.897,0.0,1.0,0.0,Married,F
4821,40.0,3.0,0.0,0.0,0.0,27.0,1.0,1.0,1.0,2840.0,2517.0,323.0,0.591,4405.0,82.0,0.864,0.886,0.0,0.0,,
4822,37.0,2.0,1.0,0.0,0.0,27.0,5.0,1.0,2.0,2868.0,1434.0,1434.0,0.777,2909.0,64.0,0.488,0.5,1.0,0.0,Married,F
4823,65.0,0.0,3.0,0.0,0.0,56.0,5.0,3.0,3.0,1438.3,0.0,1438.3,0.76,2249.0,61.0,0.564,0.0,0.0,0.0,Married,F
4824,55.0,2.0,3.0,0.0,0.0,47.0,3.0,1.0,2.0,4580.0,1300.0,3280.0,0.519,1694.0,34.0,0.7,0.284,0.0,0.0,,
4825,55.0,1.0,4.0,1.0,0.0,42.0,1.0,3.0,3.0,2953.0,1896.0,1057.0,0.81,4644.0,79.0,0.612,0.642,0.0,1.0,Married,F
4826,52.0,2.0,1.0,4.0,0.0,45.0,3.0,1.0,2.0,29551.0,2095.0,27456.0,1.1,3226.0,63.0,0.853,0.071,1.0,1.0,Single,F
4827,35.0,3.0,3.0,3.0,0.0,20.0,5.0,3.0,4.0,8082.0,2307.0,5775.0,0.637,1725.0,29.0,1.071,0.285,0.0,0.0,Married,F
4828,50.0,3.0,0.0,4.0,0.0,36.0,1.0,2.0,3.0,7970.0,2282.0,5688.0,0.28,1872.0,41.0,0.206,0.286,0.0,0.0,Married,F
4829,37.0,2.0,3.0,0.0,1.0,32.0,1.0,3.0,2.0,12033.0,1025.0,11008.0,0.684,12603.0,106.0,0.893,0.085,0.0,0.0,Single,M
4830,56.0,3.0,2.0,2.0,0.0,49.0,3.0,1.0,3.0,1438.3,0.0,1438.3,0.503,1093.0,22.0,0.833,0.0,1.0,0.0,Single,F
4831,47.0,2.0,3.0,1.0,0.0,30.0,4.0,3.0,2.0,1889.0,0.0,1889.0,0.874,2479.0,46.0,0.533,0.0,0.0,0.0,Married,M
4832,38.0,0.0,1.0,2.0,0.0,31.0,4.0,3.0,3.0,16565.0,1200.0,15365.0,0.68,16736.0,99.0,0.8,0.072,0.0,0.0,Divorced,M
4833,39.0,0.0,3.0,0.0,0.0,36.0,3.0,3.0,3.0,2936.0,0.0,2936.0,0.842,4876.0,74.0,0.542,0.0,0.0,0.0,Single,F
4834,39.0,2.0,3.0,0.0,0.0,29.0,3.0,2.0,2.0,1677.0,0.0,1677.0,0.869,2437.0,41.0,0.708,0.0,0.0,0.0,Single,F
4835,44.0,1.0,0.0,0.0,0.0,36.0,3.0,2.0,4.0,1953.0,1762.0,191.0,0.743,4590.0,91.0,0.655,0.902,0.0,0.0,Married,M
4836,48.0,3.0,3.0,1.0,0.0,43.0,2.0,3.0,3.0,9104.0,145.0,8959.0,0.765,2563.0,34.0,0.417,0.016,0.0,0.0,,
4837,41.0,4.0,1.0,1.0,0.0,30.0,5.0,3.0,3.0,4432.0,1335.0,3097.0,0.714,4144.0,79.0,0.756,0.301,0.0,0.0,Married,F
4838,36.0,2.0,1.0,3.0,0.0,30.0,2.0,1.0,2.0,4343.0,2220.0,2123.0,1.045,14463.0,119.0,0.776,0.511,0.0,0.0,Married,F
4839,60.0,0.0,1.0,0.0,0.0,50.0,6.0,0.0,1.0,3466.0,973.0,2493.0,0.652,4073.0,69.0,0.605,0.281,0.0,0.0,,
4840,47.0,2.0,2.0,3.0,0.0,36.0,6.0,2.0,1.0,2514.0,1845.0,669.0,0.683,3696.0,71.0,0.614,0.734,1.0,0.0,Married,F
4841,46.0,4.0,2.0,1.0,0.0,41.0,2.0,3.0,3.0,13743.0,0.0,13743.0,0.947,9406.0,106.0,0.767,0.0,0.0,0.0,Married,F
4842,58.0,1.0,2.0,4.0,1.0,45.0,1.0,3.0,2.0,34516.0,0.0,34516.0,0.964,4864.0,48.0,0.548,0.0,0.0,0.0,Married,F
4843,54.0,3.0,0.0,3.0,0.0,49.0,6.0,4.0,3.0,9733.0,863.0,8870.0,0.892,5228.0,71.0,0.543,0.089,0.0,1.0,Divorced,F
4844,46.0,5.0,1.0,2.0,0.0,41.0,3.0,3.0,4.0,7478.0,1775.0,5703.0,0.54,4042.0,79.0,0.491,0.237,0.0,0.0,Married,M
4845,55.0,3.0,3.0,4.0,0.0,43.0,5.0,1.0,3.0,34516.0,0.0,34516.0,0.813,4131.0,66.0,0.61,0.0,0.0,0.0,,
4846,43.0,1.0,3.0,4.0,0.0,34.0,5.0,1.0,3.0,28612.0,2517.0,26095.0,0.712,14727.0,105.0,0.641,0.088,0.0,0.0,Divorced,M
4847,53.0,2.0,2.0,0.0,0.0,45.0,6.0,3.0,3.0,6210.0,1083.0,5127.0,0.621,3095.0,62.0,0.59,0.174,0.0,0.0,Married,F
4848,45.0,4.0,2.0,4.0,0.0,40.0,3.0,3.0,3.0,2900.0,1782.0,1118.0,1.351,4686.0,64.0,0.561,0.614,0.0,0.0,Single,F
4849,46.0,5.0,2.0,0.0,0.0,28.0,3.0,2.0,3.0,2424.0,2169.0,255.0,0.613,4209.0,76.0,0.767,0.895,1.0,0.0,,
4850,49.0,3.0,3.0,0.0,0.0,36.0,3.0,3.0,3.0,1438.3,0.0,1438.3,0.409,1849.0,43.0,0.536,0.0,0.0,0.0,Married,F
4851,49.0,3.0,3.0,0.0,0.0,42.0,5.0,2.0,3.0,2608.0,2455.0,153.0,0.886,4776.0,85.0,0.889,0.941,0.0,0.0,,
4852,45.0,2.0,2.0,2.0,0.0,29.0,3.0,2.0,4.0,3841.0,0.0,3841.0,0.794,2832.0,48.0,0.846,0.0,0.0,0.0,Divorced,M
4853,45.0,4.0,1.0,0.0,0.0,36.0,3.0,1.0,4.0,5486.0,685.0,4801.0,0.879,2965.0,70.0,0.556,0.125,0.0,0.0,Single,F
4854,41.0,4.0,3.0,1.0,0.0,33.0,1.0,3.0,1.0,10360.0,2517.0,7843.0,0.632,2414.0,28.0,0.273,0.243,0.0,0.0,Divorced,F
4855,53.0,4.0,3.0,0.0,0.0,37.0,3.0,2.0,3.0,1722.0,0.0,1722.0,0.863,2141.0,35.0,0.346,0.0,0.0,0.0,Married,M
4856,44.0,1.0,2.0,1.0,0.0,40.0,6.0,1.0,2.0,4274.0,1680.0,2594.0,0.78,4820.0,60.0,0.765,0.393,0.0,0.0,Married,M
4857,65.0,1.0,3.0,1.0,0.0,55.0,5.0,2.0,4.0,6463.0,1660.0,4803.0,0.995,2336.0,49.0,1.722,0.257,0.0,1.0,Married,F
4858,32.0,3.0,2.0,3.0,0.0,21.0,4.0,3.0,5.0,21390.0,0.0,21390.0,0.946,2477.0,59.0,0.341,0.0,0.0,0.0,Single,F
4859,52.0,3.0,2.0,3.0,0.0,36.0,3.0,4.0,1.0,2516.0,1268.0,1248.0,0.751,4461.0,80.0,0.818,0.504,1.0,0.0,,
4860,35.0,2.0,1.0,0.0,0.0,22.0,1.0,1.0,1.0,3616.0,1155.0,2461.0,0.727,15391.0,94.0,0.593,0.319,1.0,0.0,,
4861,44.0,3.0,3.0,2.0,0.0,37.0,2.0,3.0,2.0,14546.0,1703.0,12843.0,0.955,1273.0,27.0,0.588,0.117,0.0,0.0,Married,F
4862,33.0,2.0,5.0,1.0,0.0,25.0,5.0,2.0,2.0,9371.0,1541.0,7830.0,0.781,2518.0,67.0,0.971,0.164,0.0,0.0,Married,F
4863,30.0,1.0,3.0,0.0,0.0,18.0,4.0,2.0,1.0,1438.3,0.0,1438.3,0.6,4322.0,68.0,0.619,0.0,0.0,0.0,Married,F
4864,47.0,4.0,4.0,1.0,0.0,29.0,5.0,2.0,1.0,8644.0,1391.0,7253.0,0.896,4272.0,59.0,0.686,0.161,0.0,1.0,Married,M
4865,52.0,3.0,4.0,0.0,0.0,45.0,2.0,4.0,1.0,1760.0,0.0,1760.0,0.046,1554.0,35.0,0.029,0.0,0.0,0.0,Married,F
4866,53.0,3.0,4.0,3.0,0.0,48.0,5.0,2.0,2.0,12286.0,997.0,11289.0,0.726,4960.0,83.0,0.729,0.081,0.0,1.0,Married,F
4867,38.0,3.0,2.0,3.0,0.0,26.0,6.0,1.0,3.0,32866.0,2098.0,30768.0,0.549,3788.0,76.0,0.689,0.064,1.0,0.0,Divorced,M
4868,57.0,3.0,3.0,1.0,0.0,47.0,1.0,3.0,2.0,4262.0,2517.0,1745.0,0.682,3943.0,75.0,0.744,0.591,0.0,0.0,Single,M
4869,51.0,4.0,1.0,3.0,0.0,42.0,6.0,1.0,2.0,14438.0,2517.0,11921.0,0.853,2090.0,47.0,0.88,0.174,0.0,0.0,Married,F
4870,37.0,2.0,5.0,4.0,0.0,32.0,3.0,3.0,5.0,32056.0,1887.0,30169.0,0.831,2730.0,68.0,0.7,0.059,0.0,0.0,Single,F
4871,54.0,1.0,4.0,0.0,0.0,40.0,4.0,1.0,2.0,2876.0,1267.0,1609.0,0.617,4302.0,74.0,0.51,0.441,0.0,1.0,Married,F
4872,40.0,1.0,3.0,0.0,0.0,30.0,1.0,1.0,3.0,2019.0,803.0,1216.0,0.882,8426.0,102.0,0.478,0.398,0.0,0.0,Married,M
4873,35.0,3.0,3.0,0.0,0.0,31.0,1.0,3.0,4.0,1678.0,0.0,1678.0,0.676,2475.0,61.0,0.694,0.0,0.0,0.0,Married,F
4874,42.0,4.0,3.0,3.0,1.0,38.0,2.0,1.0,3.0,34516.0,2273.0,32243.0,0.86,8502.0,103.0,0.717,0.066,0.0,0.0,Married,M
4875,55.0,4.0,0.0,0.0,0.0,46.0,3.0,2.0,2.0,4978.0,923.0,4055.0,0.883,5025.0,62.0,0.879,0.185,0.0,0.0,Single,M
4876,56.0,1.0,0.0,1.0,0.0,40.0,4.0,2.0,5.0,5366.0,1271.0,4095.0,0.558,1748.0,38.0,0.9,0.237,0.0,0.0,Married,F
4877,48.0,4.0,0.0,2.0,0.0,36.0,2.0,6.0,1.0,7469.0,1216.0,6253.0,0.771,13614.0,104.0,0.6,0.163,0.0,1.0,,
4878,58.0,3.0,2.0,4.0,0.0,52.0,3.0,3.0,3.0,15733.0,2101.0,13632.0,0.597,13986.0,97.0,0.764,0.134,1.0,0.0,Divorced,F
4879,41.0,2.0,1.0,2.0,0.0,21.0,2.0,3.0,1.0,14746.0,0.0,14746.0,0.857,14771.0,127.0,0.628,0.0,1.0,1.0,Single,M
4880,38.0,2.0,1.0,0.0,0.0,27.0,6.0,1.0,3.0,2096.0,1567.0,529.0,0.778,1559.0,49.0,1.042,0.748,0.0,0.0,,
4881,41.0,2.0,3.0,0.0,0.0,29.0,3.0,2.0,2.0,2683.0,1738.0,945.0,0.745,2274.0,52.0,0.733,0.648,0.0,0.0,Married,F
4882,41.0,4.0,0.0,3.0,0.0,37.0,1.0,2.0,2.0,23250.0,0.0,23250.0,0.564,2205.0,43.0,0.654,0.0,0.0,0.0,Single,F
4883,30.0,0.0,3.0,1.0,0.0,23.0,6.0,2.0,4.0,4063.0,0.0,4063.0,0.776,7463.0,70.0,0.707,0.0,0.0,0.0,Single,M
4884,57.0,3.0,0.0,1.0,0.0,49.0,4.0,2.0,3.0,7578.0,1628.0,5950.0,0.721,1325.0,29.0,1.231,0.215,0.0,0.0,Married,M
4885,55.0,2.0,2.0,0.0,0.0,39.0,3.0,2.0,3.0,2426.0,1589.0,837.0,0.87,5175.0,82.0,0.822,0.655,1.0,0.0,Divorced,M
4886,33.0,4.0,3.0,0.0,0.0,16.0,5.0,3.0,2.0,1438.3,611.0,827.3,0.692,4688.0,89.0,0.816,0.425,0.0,0.0,Single,M
4887,49.0,2.0,0.0,0.0,0.0,35.0,5.0,2.0,3.0,2081.0,0.0,2081.0,1.004,4863.0,87.0,0.706,0.0,0.0,0.0,Single,F
4888,33.0,3.0,0.0,0.0,0.0,16.0,6.0,1.0,4.0,2042.0,1864.0,178.0,1.318,2758.0,50.0,0.852,0.913,0.0,0.0,Married,M
4889,65.0,0.0,1.0,1.0,0.0,53.0,4.0,1.0,3.0,2418.0,2205.0,213.0,0.84,3918.0,74.0,0.51,0.912,0.0,0.0,Married,F
4890,43.0,5.0,2.0,2.0,0.0,24.0,3.0,1.0,3.0,4556.0,0.0,4556.0,0.961,4273.0,82.0,0.64,0.0,1.0,0.0,Single,M
4891,48.0,2.0,2.0,3.0,0.0,35.0,5.0,2.0,4.0,5039.0,0.0,5039.0,0.757,1390.0,23.0,0.769,0.0,1.0,0.0,Single,M
4892,58.0,2.0,1.0,0.0,0.0,50.0,4.0,3.0,4.0,1438.3,818.0,620.3,0.917,4196.0,71.0,1.088,0.569,0.0,0.0,Married,M
4893,46.0,4.0,1.0,1.0,0.0,36.0,1.0,3.0,1.0,1925.0,1202.0,723.0,0.518,4343.0,66.0,0.737,0.624,1.0,0.0,Married,F
4894,52.0,3.0,3.0,2.0,0.0,36.0,3.0,3.0,2.0,18336.0,2077.0,16259.0,0.718,7509.0,84.0,0.647,0.113,0.0,0.0,Married,M
4895,38.0,3.0,1.0,3.0,0.0,29.0,4.0,2.0,2.0,11327.0,1528.0,9799.0,1.142,2033.0,38.0,0.727,0.135,0.0,1.0,,
4896,40.0,5.0,3.0,0.0,0.0,30.0,3.0,2.0,2.0,2114.0,1618.0,496.0,0.664,4518.0,88.0,0.692,0.765,0.0,0.0,Married,M
4897,49.0,1.0,3.0,1.0,0.0,39.0,1.0,1.0,3.0,5455.0,2091.0,3364.0,0.748,4349.0,58.0,0.812,0.383,0.0,1.0,Married,M
4898,26.0,0.0,1.0,1.0,0.0,13.0,2.0,2.0,4.0,1730.0,1616.0,114.0,0.331,869.0,27.0,0.286,0.934,0.0,0.0,Married,F
4899,57.0,1.0,3.0,2.0,0.0,43.0,3.0,3.0,1.0,19090.0,0.0,19090.0,0.53,4712.0,88.0,0.517,0.0,1.0,0.0,Single,M
4900,57.0,2.0,0.0,0.0,0.0,43.0,2.0,1.0,2.0,2363.0,1876.0,487.0,0.795,4984.0,85.0,0.667,0.794,0.0,1.0,,
4901,46.0,2.0,5.0,4.0,0.0,34.0,6.0,3.0,1.0,3499.0,1759.0,1740.0,0.635,3972.0,67.0,0.558,0.503,0.0,0.0,Divorced,F
4902,56.0,3.0,4.0,1.0,0.0,36.0,2.0,1.0,1.0,3005.0,1660.0,1345.0,0.88,4586.0,72.0,0.756,0.552,0.0,0.0,Married,M
4903,51.0,4.0,3.0,4.0,0.0,36.0,2.0,1.0,1.0,3168.0,2147.0,1021.0,0.663,4674.0,71.0,0.821,0.678,0.0,0.0,Married,F
4904,56.0,3.0,2.0,2.0,0.0,45.0,5.0,3.0,2.0,12248.0,0.0,12248.0,0.894,767.0,25.0,0.562,0.0,1.0,0.0,Married,F
4905,54.0,1.0,1.0,1.0,0.0,36.0,2.0,2.0,3.0,10798.0,1378.0,9420.0,0.631,13681.0,105.0,0.81,0.128,0.0,1.0,Married,F
4906,59.0,0.0,0.0,2.0,0.0,48.0,2.0,6.0,2.0,13172.0,0.0,13172.0,0.876,2598.0,47.0,0.621,0.0,0.0,0.0,Married,F
4907,53.0,0.0,3.0,2.0,0.0,36.0,5.0,4.0,3.0,5843.0,1162.0,4681.0,0.765,4405.0,67.0,0.811,0.199,0.0,1.0,Married,M
4908,52.0,1.0,3.0,2.0,0.0,43.0,3.0,3.0,2.0,7187.0,2014.0,5173.0,0.649,1159.0,26.0,0.733,0.28,0.0,0.0,Single,F
4909,54.0,2.0,3.0,2.0,0.0,42.0,3.0,3.0,2.0,4320.0,0.0,4320.0,0.967,706.0,21.0,0.5,0.0,0.0,0.0,,
4910,43.0,5.0,1.0,4.0,0.0,37.0,4.0,3.0,4.0,11099.0,0.0,11099.0,0.89,3980.0,77.0,0.75,0.0,0.0,0.0,Single,F
4911,47.0,4.0,4.0,0.0,0.0,27.0,1.0,2.0,2.0,8837.0,2517.0,6320.0,0.618,8210.0,100.0,0.754,0.285,0.0,0.0,Married,F
4912,47.0,3.0,3.0,2.0,0.0,36.0,2.0,1.0,2.0,21331.0,1251.0,20080.0,0.949,1460.0,50.0,1.083,0.059,0.0,0.0,,
4913,55.0,4.0,3.0,4.0,1.0,36.0,2.0,2.0,3.0,34516.0,2443.0,32073.0,0.827,8765.0,105.0,0.721,0.071,0.0,0.0,Single,F
4914,52.0,2.0,3.0,0.0,0.0,36.0,3.0,1.0,3.0,4950.0,1829.0,3121.0,0.671,4529.0,73.0,0.872,0.369,0.0,0.0,Single,M
4915,48.0,4.0,3.0,0.0,0.0,41.0,3.0,1.0,3.0,3521.0,672.0,2849.0,0.655,3291.0,65.0,0.757,0.191,0.0,0.0,Single,F
4916,49.0,2.0,1.0,1.0,0.0,36.0,2.0,1.0,1.0,3308.0,2150.0,1158.0,0.879,15019.0,101.0,0.656,0.65,0.0,0.0,Married,F
4917,47.0,5.0,1.0,3.0,0.0,37.0,3.0,4.0,4.0,18800.0,2517.0,16283.0,0.482,1575.0,23.0,0.211,0.134,0.0,0.0,Married,M
4918,42.0,4.0,3.0,2.0,1.0,33.0,1.0,2.0,1.0,6224.0,0.0,6224.0,0.63,7612.0,82.0,0.783,0.0,0.0,0.0,Married,F
4919,59.0,1.0,3.0,0.0,0.0,36.0,5.0,1.0,3.0,2621.0,2486.0,135.0,0.755,4955.0,78.0,0.733,0.948,0.0,0.0,Married,F
4920,52.0,2.0,2.0,2.0,0.0,37.0,4.0,3.0,3.0,2749.0,1380.0,1369.0,0.937,3882.0,90.0,0.765,0.502,0.0,0.0,Single,F
4921,50.0,2.0,4.0,0.0,0.0,36.0,1.0,2.0,2.0,3350.0,1335.0,2015.0,0.781,4906.0,89.0,0.561,0.399,0.0,0.0,,
4922,44.0,3.0,1.0,4.0,1.0,36.0,1.0,2.0,2.0,34516.0,1106.0,33410.0,0.776,7936.0,76.0,0.767,0.032,0.0,0.0,Married,M
4923,50.0,2.0,3.0,1.0,0.0,44.0,6.0,2.0,3.0,2339.0,1440.0,899.0,0.431,893.0,22.0,0.375,0.616,0.0,0.0,Divorced,M
4924,40.0,2.0,3.0,4.0,0.0,21.0,6.0,4.0,3.0,20056.0,1602.0,18454.0,0.466,1687.0,46.0,0.533,0.08,1.0,0.0,Married,F
4925,56.0,3.0,2.0,4.0,0.0,43.0,6.0,2.0,2.0,17539.0,2517.0,15022.0,0.743,1220.0,30.0,0.765,0.144,0.0,0.0,Single,F
4926,43.0,3.0,3.0,1.0,0.0,35.0,5.0,3.0,2.0,6080.0,787.0,5293.0,0.975,4866.0,56.0,0.647,0.129,0.0,0.0,,
4927,34.0,3.0,3.0,0.0,2.0,36.0,6.0,3.0,2.0,15487.0,1847.0,13640.0,0.943,7031.0,67.0,0.811,0.119,0.0,0.0,Married,M
4928,51.0,3.0,1.0,2.0,0.0,36.0,3.0,2.0,4.0,10305.0,691.0,9614.0,0.485,1451.0,25.0,0.667,0.067,0.0,0.0,Single,F
4929,58.0,2.0,1.0,1.0,0.0,36.0,3.0,3.0,3.0,7372.0,1210.0,6162.0,0.946,1707.0,56.0,0.514,0.164,0.0,0.0,Married,F
4930,58.0,4.0,3.0,2.0,0.0,36.0,3.0,2.0,2.0,14607.0,1480.0,13127.0,0.346,1393.0,38.0,0.462,0.101,0.0,0.0,Married,F
4931,52.0,3.0,1.0,0.0,0.0,47.0,6.0,3.0,2.0,2280.0,1170.0,1110.0,0.603,1924.0,50.0,0.667,0.513,1.0,0.0,Married,F
4932,49.0,4.0,2.0,2.0,1.0,32.0,5.0,2.0,3.0,25620.0,1107.0,24513.0,0.971,3503.0,66.0,0.65,0.043,1.0,0.0,Single,F
4933,41.0,2.0,0.0,0.0,0.0,36.0,2.0,2.0,3.0,2892.0,2517.0,375.0,0.777,2257.0,48.0,0.714,0.87,0.0,0.0,,
4934,46.0,4.0,3.0,3.0,0.0,33.0,5.0,1.0,1.0,2371.0,1748.0,623.0,0.663,4460.0,78.0,1.053,0.737,0.0,0.0,Single,M
4935,39.0,3.0,0.0,4.0,0.0,29.0,5.0,1.0,2.0,26181.0,0.0,26181.0,0.913,1303.0,35.0,0.75,0.0,0.0,1.0,Single,F
4936,45.0,4.0,0.0,0.0,0.0,32.0,1.0,1.0,1.0,3335.0,2238.0,1097.0,0.644,5321.0,78.0,0.95,0.671,0.0,0.0,Single,F
4937,49.0,3.0,0.0,1.0,0.0,36.0,5.0,3.0,3.0,1438.3,0.0,1438.3,0.806,4869.0,73.0,0.825,0.0,0.0,1.0,Single,F
4938,53.0,1.0,2.0,1.0,0.0,48.0,2.0,2.0,3.0,3339.0,0.0,3339.0,0.694,2432.0,48.0,0.6,0.0,0.0,0.0,Married,F
4939,54.0,2.0,3.0,2.0,0.0,44.0,6.0,3.0,2.0,7866.0,0.0,7866.0,0.76,4238.0,55.0,0.719,0.0,0.0,0.0,Divorced,F
4940,40.0,3.0,1.0,0.0,0.0,31.0,5.0,2.0,4.0,2222.0,1551.0,671.0,0.932,3302.0,65.0,0.585,0.698,0.0,0.0,Married,F
4941,37.0,2.0,0.0,1.0,0.0,36.0,2.0,3.0,2.0,3250.0,1721.0,1529.0,0.446,1714.0,32.0,0.391,0.53,0.0,0.0,Divorced,M
4942,34.0,2.0,3.0,0.0,0.0,36.0,4.0,3.0,4.0,3625.0,2517.0,1108.0,1.158,2616.0,46.0,1.3,0.694,0.0,0.0,Single,F
4943,40.0,4.0,3.0,2.0,1.0,25.0,5.0,3.0,2.0,28822.0,2517.0,26305.0,0.492,1504.0,35.0,0.296,0.087,0.0,0.0,Married,M
4944,45.0,0.0,3.0,3.0,0.0,37.0,4.0,3.0,2.0,9654.0,2035.0,7619.0,0.648,4221.0,67.0,0.634,0.211,1.0,0.0,Married,F
4945,50.0,2.0,3.0,4.0,0.0,41.0,1.0,3.0,3.0,4607.0,0.0,4607.0,0.898,4793.0,88.0,0.63,0.0,0.0,0.0,Married,M
4946,43.0,5.0,3.0,0.0,0.0,34.0,5.0,1.0,3.0,3146.0,808.0,2338.0,0.711,4149.0,66.0,0.784,0.257,0.0,1.0,Married,F
4947,50.0,2.0,2.0,3.0,0.0,36.0,4.0,3.0,1.0,20614.0,0.0,20614.0,0.926,1922.0,48.0,0.6,0.0,1.0,0.0,Single,M
4948,39.0,1.0,3.0,1.0,0.0,27.0,3.0,1.0,2.0,2700.0,2220.0,480.0,1.595,2901.0,59.0,1.36,0.822,0.0,0.0,Married,F
4949,42.0,3.0,3.0,0.0,0.0,35.0,5.0,2.0,4.0,5596.0,1086.0,4510.0,0.587,3896.0,65.0,0.757,0.194,0.0,0.0,,
4950,55.0,0.0,3.0,0.0,0.0,40.0,4.0,3.0,4.0,1513.0,725.0,788.0,0.791,4042.0,72.0,0.714,0.479,0.0,0.0,Married,M
4951,55.0,2.0,3.0,0.0,0.0,42.0,5.0,3.0,3.0,2216.0,1034.0,1182.0,0.758,1540.0,36.0,0.286,0.467,0.0,0.0,Married,F
4952,46.0,3.0,3.0,2.0,0.0,29.0,3.0,2.0,2.0,3429.0,0.0,3429.0,0.637,4591.0,85.0,0.771,0.0,0.0,0.0,,
4953,51.0,1.0,1.0,2.0,0.0,41.0,3.0,3.0,2.0,9701.0,0.0,9701.0,1.024,9404.0,62.0,0.824,0.0,0.0,1.0,,
4954,49.0,3.0,0.0,0.0,0.0,40.0,5.0,2.0,2.0,6049.0,796.0,5253.0,0.821,4468.0,71.0,0.511,0.132,0.0,0.0,Married,F
4955,47.0,4.0,0.0,1.0,0.0,36.0,3.0,1.0,3.0,14241.0,2081.0,12160.0,0.909,1581.0,44.0,0.833,0.146,0.0,0.0,Married,M
4956,56.0,2.0,1.0,0.0,0.0,46.0,4.0,3.0,3.0,9463.0,764.0,8699.0,0.994,7106.0,61.0,0.906,0.081,0.0,0.0,Single,M
4957,36.0,3.0,0.0,0.0,0.0,22.0,3.0,3.0,1.0,2784.0,2378.0,406.0,0.525,2021.0,57.0,0.676,0.854,0.0,0.0,,
4958,54.0,2.0,2.0,4.0,0.0,43.0,3.0,2.0,3.0,5657.0,1719.0,3938.0,0.606,2028.0,55.0,0.667,0.304,0.0,0.0,Married,M
4959,41.0,3.0,1.0,3.0,0.0,35.0,6.0,1.0,2.0,34516.0,1202.0,33314.0,0.603,1353.0,33.0,0.737,0.035,0.0,0.0,,
4960,47.0,1.0,3.0,2.0,0.0,36.0,4.0,3.0,2.0,19063.0,1714.0,17349.0,0.786,1270.0,21.0,0.615,0.09,0.0,0.0,Single,M
4961,45.0,3.0,3.0,0.0,0.0,36.0,3.0,4.0,0.0,1438.3,0.0,1438.3,0.678,4463.0,71.0,0.821,0.0,1.0,0.0,Divorced,F
4962,48.0,1.0,2.0,1.0,0.0,36.0,3.0,1.0,3.0,2447.0,1991.0,456.0,0.719,4228.0,82.0,0.708,0.814,1.0,0.0,Married,M
4963,26.0,0.0,1.0,0.0,0.0,18.0,5.0,3.0,2.0,5422.0,682.0,4740.0,0.892,4460.0,62.0,0.676,0.126,0.0,0.0,,
4964,49.0,1.0,2.0,1.0,0.0,37.0,5.0,2.0,4.0,3943.0,1135.0,2808.0,0.672,4180.0,82.0,0.783,0.288,1.0,0.0,Single,F
4965,53.0,1.0,3.0,0.0,0.0,46.0,5.0,4.0,3.0,3424.0,1333.0,2091.0,0.667,4485.0,61.0,0.694,0.389,0.0,0.0,Married,M
4966,38.0,3.0,3.0,1.0,0.0,36.0,1.0,1.0,1.0,2132.0,1084.0,1048.0,0.767,4874.0,78.0,0.66,0.508,0.0,0.0,Single,M
