,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Gender_M,MS_Married,MS_Single,ln_Total_Trans_Amt,ln_Credit_Limit,ln_Avg_Transaction,Credit_utilization
3423,48.0,3.0,1.0,0.0,0.0,40.0,1.0,2.0,1.0,2097.0,1255.0,842.0,0.61,4189.0,83.0,0.976,0.598,0.0,0.0,False,False,True,8.340217320947035,7.64826303090192,3.921376713150437,0.5984740104911779
3424,26.0,0.0,3.0,1.0,0.0,13.0,4.0,2.0,2.0,2600.0,1876.0,724.0,0.606,2625.0,45.0,0.364,0.722,1.0,1.0,False,True,False,7.872836175025724,7.8632667240095735,4.0661736852554045,0.7215384615384616
3425,26.0,0.0,2.0,0.0,0.0,36.0,4.0,1.0,3.0,1438.3,479.0,959.3,0.553,1786.0,37.0,0.37,0.333,0.0,0.0,False,False,False,7.487733761436444,7.271217139609844,3.87681584879222,0.33303205172773415
3426,50.0,1.0,3.0,0.0,0.0,41.0,4.0,2.0,3.0,8589.0,685.0,7904.0,0.858,3553.0,63.0,0.909,0.08,0.0,0.0,True,False,True,8.175547596021026,9.058237593766226,4.0324128696294945,0.07975317266270812
3427,40.0,2.0,4.0,0.0,1.0,30.0,4.0,2.0,2.0,10836.0,1932.0,8904.0,0.563,1293.0,31.0,0.824,0.178,0.0,0.0,True,True,False,7.164720378771857,9.290629203204986,3.730733174286711,0.17829457364341086
3428,45.0,4.0,5.0,0.0,0.0,36.0,5.0,1.0,2.0,3240.0,1775.0,1465.0,0.754,4200.0,67.0,0.675,0.548,0.0,0.0,False,False,False,8.34283980427146,8.083328608786376,4.138147184880493,0.5478395061728395
3429,47.0,3.0,0.0,0.0,0.0,36.0,5.0,1.0,1.0,1438.3,0.0,1438.3,0.647,4443.0,86.0,0.83,0.0,0.0,0.0,False,False,False,8.399085102935908,7.271217139609844,3.944737806682401,0.0
3430,48.0,4.0,5.0,1.0,0.0,35.0,4.0,3.0,2.0,3646.0,1047.0,2599.0,0.633,1969.0,38.0,0.52,0.287,0.0,0.0,True,True,False,7.585281078639126,8.201385955238608,3.94769491891274,0.28716401535929786
3431,48.0,4.0,1.0,0.0,0.0,38.0,2.0,3.0,1.0,3187.0,1937.0,1250.0,0.77,5111.0,90.0,0.667,0.608,0.0,1.0,False,False,False,8.53915035876828,8.066835314417336,4.039340688438014,0.6077816128020082
3432,43.0,3.0,4.0,1.0,0.0,24.0,3.0,3.0,4.0,5182.0,1607.0,3575.0,0.874,5235.0,92.0,0.586,0.31,0.0,0.0,False,False,False,8.563122123304638,8.552946361122055,4.041333546255597,0.31011192589733694
3433,48.0,2.0,2.0,0.0,0.0,30.0,3.0,3.0,3.0,4204.0,0.0,4204.0,0.703,2316.0,43.0,0.536,0.0,1.0,0.0,True,True,False,7.7475968386928855,8.343791731996841,3.9863967229993236,0.0
3434,40.0,4.0,2.0,0.0,0.0,20.0,4.0,3.0,2.0,2801.0,1731.0,1070.0,0.644,4568.0,83.0,0.93,0.618,0.0,0.0,True,True,False,8.426830751335846,7.937731775260109,4.007990143539248,0.6179935737236701
3435,54.0,2.0,3.0,1.0,0.0,41.0,2.0,1.0,3.0,10753.0,1845.0,8908.0,0.689,7302.0,80.0,0.702,0.172,0.0,0.0,True,False,True,8.895903562215581,9.282940064390527,4.513876927541701,0.1715800241792988
3436,44.0,4.0,0.0,0.0,0.0,36.0,5.0,2.0,4.0,1687.0,1290.0,397.0,0.709,4247.0,87.0,0.706,0.765,0.0,0.0,False,True,False,8.353968130313271,7.430707082545968,3.888060011658687,0.7646710136336692
3437,43.0,3.0,2.0,0.0,0.0,27.0,1.0,2.0,2.0,3541.0,1042.0,2499.0,0.774,14511.0,123.0,0.708,0.294,1.0,0.0,True,False,True,9.582662261491093,8.172164452111904,4.770477906118676,0.2942671561705733
3438,34.0,2.0,2.0,1.0,0.0,29.0,3.0,2.0,2.0,3436.0,1650.0,1786.0,0.788,1972.0,37.0,0.947,0.48,1.0,0.0,False,True,False,7.586803535162581,8.142063283104147,3.9758856225183563,0.48020954598370197
3439,65.0,0.0,3.0,1.0,0.0,36.0,4.0,0.0,1.0,1438.3,682.0,756.3,0.713,4427.0,63.0,1.172,0.474,0.0,0.0,True,False,True,8.395477432732141,7.271217139609844,4.252342706340608,0.4741708961968991
3440,50.0,1.0,3.0,3.0,0.0,42.0,3.0,3.0,4.0,4051.0,1183.0,2868.0,0.794,1837.0,57.0,0.629,0.292,0.0,0.0,False,True,False,7.515889085215125,8.30671904320269,3.4728378173805754,0.2920266600839299
3441,57.0,1.0,5.0,3.0,0.0,51.0,5.0,2.0,2.0,8571.0,1616.0,6955.0,0.6,1397.0,28.0,0.647,0.189,0.0,0.0,False,False,False,7.242082359256962,9.056139690898883,3.909877849081758,0.1885427604713569
3442,50.0,3.0,0.0,0.0,0.0,34.0,2.0,2.0,2.0,4060.0,2336.0,1724.0,0.943,5173.0,87.0,0.706,0.575,0.0,0.0,False,False,True,8.551208070003515,8.308938252595778,4.085299951348931,0.5753694581280788
3443,47.0,4.0,3.0,3.0,0.0,42.0,1.0,1.0,3.0,7299.0,0.0,7299.0,0.806,4678.0,83.0,0.729,0.0,0.0,0.0,True,True,False,8.450625947144124,8.895492631451633,4.031785339347526,0.0
3444,36.0,1.0,1.0,3.0,0.0,36.0,6.0,3.0,4.0,8500.0,2517.0,5983.0,0.445,1618.0,37.0,1.312,0.296,0.0,1.0,True,True,False,7.388946097618437,9.047821442478408,3.7780281849742123,0.29611764705882354
3445,57.0,1.0,3.0,0.0,0.0,36.0,4.0,2.0,3.0,1771.0,1289.0,482.0,0.911,4813.0,84.0,0.867,0.728,0.0,0.0,False,False,False,8.47907586930311,7.479299637782834,4.048259070459796,0.7278373800112931
3446,40.0,4.0,2.0,1.0,0.0,24.0,5.0,3.0,2.0,2606.0,1818.0,788.0,0.703,1999.0,50.0,1.174,0.698,0.0,0.0,True,False,True,7.6004023345004,7.8655717576847906,3.6883793290722537,0.6976208749040675
3447,38.0,1.0,1.0,3.0,0.0,24.0,4.0,3.0,2.0,13363.0,1230.0,12133.0,0.688,1815.0,33.0,0.435,0.092,0.0,0.0,True,False,False,7.503840746698951,9.500244972781061,4.007333185232471,0.09204519943126543
3448,46.0,5.0,1.0,1.0,1.0,28.0,5.0,1.0,3.0,18797.0,2158.0,16639.0,0.446,1364.0,40.0,0.538,0.115,0.0,0.0,True,False,True,7.218176838403408,9.841452561616595,3.529297384289471,0.11480555407777837
3449,51.0,1.0,3.0,2.0,0.0,39.0,3.0,3.0,2.0,8796.0,2517.0,6279.0,0.492,1195.0,18.0,0.8,0.286,0.0,0.0,False,False,False,7.085901464365611,9.082052351674651,4.195529706469446,0.2861527967257845
3450,46.0,4.0,1.0,0.0,0.0,28.0,6.0,3.0,4.0,3206.0,0.0,3206.0,1.065,3253.0,72.0,0.532,0.0,0.0,0.0,False,True,False,8.087332926473351,8.072779333169498,3.810666807457296,0.0
3451,58.0,2.0,1.0,3.0,0.0,54.0,6.0,3.0,2.0,22981.0,1696.0,21285.0,0.466,4192.0,66.0,0.571,0.074,0.0,0.0,False,False,True,8.340933226000878,10.042423066556905,4.151278483974453,0.07380009573125626
3452,55.0,2.0,3.0,0.0,0.0,47.0,5.0,3.0,2.0,6347.0,0.0,6347.0,0.466,1161.0,44.0,0.375,0.0,0.0,0.0,True,True,False,7.057036981697891,8.75573753930647,3.2728473477796305,0.0
3453,51.0,2.0,3.0,1.0,0.0,41.0,1.0,3.0,3.0,3062.0,2058.0,1004.0,0.622,7289.0,75.0,0.705,0.672,0.0,0.0,False,False,False,8.894121641382213,8.026823576217629,4.576633527845902,0.6721097322011756
3454,42.0,3.0,0.0,2.0,0.0,34.0,2.0,1.0,1.0,2289.0,1195.0,1094.0,0.651,4955.0,83.0,0.627,0.522,0.0,0.0,False,True,False,8.508152446764088,7.735870319952567,4.0893118389674905,0.5220620358235037
3455,53.0,3.0,1.0,3.0,1.0,33.0,2.0,2.0,3.0,34516.0,0.0,34516.0,0.534,6361.0,74.0,1.114,0.0,0.0,0.0,True,False,True,8.757940876678804,10.449178263628198,4.4538757834746345,0.0
3456,36.0,3.0,3.0,0.0,0.0,28.0,4.0,3.0,2.0,4824.0,2517.0,2307.0,0.838,1516.0,32.0,0.391,0.522,0.0,0.0,True,False,True,7.323830566202317,8.481358738407021,3.8580946634025906,0.5217661691542289
3457,39.0,3.0,3.0,1.0,0.0,29.0,2.0,2.0,2.0,3152.0,1174.0,1978.0,0.862,13670.0,117.0,0.857,0.372,0.0,0.0,False,False,True,9.522958929717996,8.05579245097777,4.760784994920239,0.37246192893401014
3458,49.0,4.0,0.0,4.0,0.0,38.0,2.0,3.0,1.0,18991.0,1208.0,17783.0,0.727,7716.0,83.0,0.804,0.064,0.0,0.0,True,False,True,8.951051374025619,9.851720461714246,4.532210766229022,0.06360907798430836
3459,44.0,4.0,0.0,1.0,0.0,34.0,1.0,3.0,3.0,3657.0,0.0,3657.0,0.785,14802.0,95.0,0.667,0.0,0.0,0.0,False,False,False,9.602517585757411,8.204398418149381,5.0486406941568704,0.0
3460,42.0,3.0,3.0,0.0,0.0,35.0,2.0,4.0,3.0,5230.0,2517.0,2713.0,0.937,9495.0,61.0,0.605,0.481,0.0,0.0,False,False,True,9.158520623246385,8.56216655705897,5.047646759073075,0.4812619502868069
3461,41.0,3.0,2.0,0.0,0.0,30.0,5.0,3.0,3.0,1654.0,0.0,1654.0,0.329,1730.0,30.0,0.364,0.0,1.0,0.0,True,False,True,7.455876687491824,7.4109518755836366,4.054679305829669,0.0
3462,56.0,2.0,3.0,1.0,0.0,49.0,3.0,5.0,3.0,3059.0,2387.0,672.0,0.808,4774.0,81.0,0.761,0.78,0.0,0.0,False,False,False,8.470939806898775,8.025843344150903,4.076490652226337,0.7803203661327232
3463,45.0,5.0,3.0,1.0,1.0,39.0,3.0,1.0,5.0,15198.0,2098.0,13100.0,0.8,3183.0,64.0,0.73,0.138,0.0,0.0,True,True,False,8.065579427282092,9.62891911922973,3.906696343922421,0.13804447953678115
3464,54.0,3.0,3.0,4.0,0.0,46.0,3.0,1.0,3.0,34516.0,854.0,33662.0,0.928,1999.0,54.0,0.8,0.025,0.0,0.0,False,True,False,7.6004023345004,10.449178263628198,3.6114182879361256,0.024742148568779695
3465,54.0,4.0,1.0,4.0,0.0,36.0,6.0,3.0,2.0,33791.0,1960.0,31831.0,0.618,1047.0,31.0,0.824,0.058,1.0,0.0,True,True,False,6.953684210870537,10.427949773825027,3.5196970063853907,0.058003610428812406
3466,51.0,2.0,0.0,0.0,0.0,36.0,2.0,3.0,3.0,1746.0,1107.0,639.0,0.539,1907.0,47.0,0.621,0.634,0.0,0.0,True,True,False,7.553286605600419,7.465082736399547,3.7031390038903607,0.634020618556701
3467,43.0,0.0,3.0,0.0,0.0,37.0,3.0,1.0,4.0,6380.0,1160.0,5220.0,0.753,17119.0,124.0,0.797,0.182,0.0,0.0,True,False,False,9.747944236774778,8.760923376338836,4.927662671169742,0.18181818181818182
3468,39.0,3.0,1.0,2.0,0.0,36.0,4.0,2.0,3.0,6929.0,1691.0,5238.0,0.534,1388.0,27.0,0.929,0.244,0.0,0.0,True,False,True,7.23561914106675,8.843470781627381,3.9397822750624205,0.24404675999422717
3469,28.0,0.0,3.0,3.0,1.0,15.0,3.0,3.0,3.0,32024.0,1232.0,30792.0,1.04,2507.0,64.0,0.882,0.038,0.0,1.0,True,True,False,7.826842098158293,10.37424090067241,3.6679590147986216,0.038471146640019986
3470,44.0,4.0,3.0,1.0,0.0,29.0,3.0,1.0,2.0,1438.3,0.0,1438.3,0.742,3971.0,60.0,0.667,0.0,0.0,0.0,False,True,False,8.286773231131251,7.271217139609844,4.192428668909151,0.0
3471,48.0,2.0,1.0,1.0,0.0,38.0,6.0,2.0,3.0,4382.0,0.0,4382.0,0.714,2446.0,34.0,0.417,0.0,1.0,1.0,True,False,True,7.802209316247118,8.385260520155413,4.275848791630956,0.0
3472,48.0,2.0,5.0,1.0,0.0,37.0,6.0,2.0,0.0,4549.0,1313.0,3236.0,0.777,4782.0,88.0,0.66,0.289,0.0,1.0,True,False,True,8.47261414801827,8.422662707570003,3.9952773335400638,0.28863486480545175
3473,37.0,3.0,2.0,2.0,0.0,19.0,2.0,3.0,4.0,3100.0,2517.0,583.0,0.35,694.0,12.0,0.2,0.812,0.0,0.0,False,False,True,6.542471960506805,8.039157390473237,4.057565310718804,0.8119354838709677
3474,54.0,3.0,5.0,0.0,0.0,36.0,3.0,3.0,4.0,1438.3,0.0,1438.3,0.499,1598.0,40.0,0.29,0.0,0.0,0.0,False,False,False,7.37650812632622,7.271217139609844,3.6876286722122837,0.0
3475,34.0,1.0,2.0,0.0,0.0,30.0,3.0,3.0,3.0,2617.0,1010.0,1607.0,0.659,2003.0,47.0,0.679,0.386,0.0,0.0,True,False,True,7.602401335665818,7.869783902530146,3.75225373395576,0.38593809705769966
3476,37.0,1.0,3.0,2.0,0.0,27.0,4.0,1.0,3.0,4288.0,2349.0,1939.0,0.718,2591.0,57.0,0.541,0.548,0.0,0.0,False,True,False,7.85979918056211,8.363575702750637,3.8167479127275596,0.5478078358208955
3477,39.0,1.0,3.0,0.0,1.0,30.0,5.0,2.0,2.0,10190.0,891.0,9299.0,0.678,3768.0,59.0,0.967,0.087,0.0,0.0,False,True,False,8.234299635696253,9.229162126216771,4.156762191790534,0.0874386653581943
3478,58.0,2.0,0.0,4.0,0.0,49.0,6.0,2.0,3.0,9788.0,1794.0,7994.0,0.778,1805.0,37.0,0.762,0.183,0.0,0.0,False,False,False,7.498315870766981,9.188912424562563,3.8873979581227567,0.18328565590519003
3479,54.0,3.0,1.0,3.0,0.0,36.0,2.0,3.0,4.0,9457.0,350.0,9107.0,1.024,1196.0,28.0,0.333,0.037,0.0,0.0,False,True,False,7.086737934510577,9.154510487015513,3.754533424335373,0.037009622501850484
3480,54.0,2.0,4.0,4.0,0.0,45.0,3.0,1.0,4.0,5597.0,0.0,5597.0,0.596,4844.0,58.0,0.871,0.0,0.0,0.0,False,False,True,8.485496104672983,8.62998601889136,4.425053094126564,0.0
3481,52.0,5.0,3.0,3.0,0.0,47.0,3.0,1.0,1.0,2047.0,665.0,1382.0,0.605,3452.0,66.0,0.692,0.325,0.0,0.0,False,False,False,8.146709052203319,7.624130585661289,3.957054310176893,0.3248656570591109
3482,46.0,4.0,3.0,3.0,0.0,33.0,5.0,1.0,3.0,16227.0,917.0,15310.0,0.479,4314.0,67.0,0.634,0.057,0.0,0.0,False,False,False,8.369620826949102,9.694431800539537,4.164928207558136,0.056510753682134714
3483,54.0,2.0,1.0,3.0,0.0,38.0,6.0,3.0,4.0,5660.0,2006.0,3654.0,0.779,1569.0,39.0,0.773,0.354,0.0,0.0,False,False,False,7.358193752733032,8.641179171197228,3.694632106603386,0.35441696113074206
3484,52.0,2.0,2.0,0.0,0.0,44.0,4.0,1.0,3.0,3433.0,2486.0,947.0,0.838,4831.0,78.0,0.529,0.724,0.0,0.0,False,False,False,8.482808764554406,8.141189793457691,4.126099937864815,0.724147975531605
3485,34.0,1.0,1.0,2.0,0.0,22.0,6.0,1.0,0.0,10253.0,1857.0,8396.0,1.193,3042.0,66.0,0.941,0.181,0.0,1.0,False,False,False,8.020270472819238,9.235325624670091,3.830615730792813,0.1811177216424461
3486,43.0,3.0,1.0,2.0,0.0,36.0,5.0,3.0,3.0,20811.0,1425.0,19386.0,0.382,1483.0,38.0,0.52,0.068,0.0,0.0,True,True,False,7.301822342137932,9.94323697205341,3.664236182411546,0.06847340348853971
3487,47.0,2.0,4.0,2.0,0.0,36.0,3.0,2.0,2.0,13867.0,0.0,13867.0,0.659,4297.0,68.0,0.744,0.0,1.0,0.0,False,True,False,8.365672383774996,9.537267195753865,4.146164678598888,0.0
3488,30.0,1.0,3.0,0.0,0.0,36.0,2.0,2.0,3.0,2905.0,2517.0,388.0,0.725,2487.0,39.0,0.393,0.866,0.0,0.0,True,False,True,7.818832443803404,7.974188669286011,4.155270797673758,0.8664371772805508
3489,48.0,3.0,3.0,1.0,0.0,42.0,1.0,2.0,3.0,9215.0,639.0,8576.0,0.646,13345.0,114.0,0.754,0.069,0.0,0.0,False,False,False,9.498897061838624,9.128587870103924,4.762698613444129,0.06934346174715138
3490,43.0,4.0,1.0,1.0,0.0,34.0,5.0,1.0,1.0,6034.0,1579.0,4455.0,0.753,4712.0,67.0,0.914,0.262,0.0,0.0,False,False,True,8.457867725331422,8.705165419719007,4.253175105940456,0.2616837918462048
3491,41.0,5.0,1.0,1.0,1.0,36.0,2.0,1.0,1.0,19281.0,1805.0,17476.0,0.893,15423.0,110.0,0.692,0.094,0.0,0.0,True,False,True,9.643615180723614,9.866875434039397,4.943134814931198,0.09361547637570665
3492,49.0,2.0,3.0,0.0,0.0,39.0,3.0,3.0,1.0,2212.0,0.0,2212.0,0.942,2394.0,55.0,0.897,0.0,0.0,0.0,True,True,False,7.780720886117918,7.701652362642226,3.7733877008854475,0.0
3493,49.0,2.0,3.0,3.0,0.0,36.0,3.0,1.0,1.0,34516.0,2435.0,32081.0,0.732,1805.0,34.0,0.619,0.071,1.0,0.0,False,False,False,7.498315870766981,10.449178263628198,3.97195534615082,0.07054699269903812
3494,64.0,1.0,0.0,1.0,0.0,52.0,6.0,2.0,2.0,4999.0,2299.0,2700.0,0.716,1601.0,48.0,0.5,0.46,0.0,0.0,True,True,False,7.3783837129967145,8.51699317141357,3.5071827020888238,0.45989197839567914
3495,42.0,3.0,2.0,4.0,1.0,31.0,3.0,2.0,2.0,34516.0,919.0,33597.0,0.919,3415.0,79.0,0.756,0.027,0.0,1.0,True,True,False,8.13593277200489,10.449178263628198,3.7664849195378687,0.026625333178815623
3496,51.0,2.0,2.0,4.0,0.0,41.0,6.0,3.0,2.0,26714.0,2517.0,24197.0,0.758,1686.0,50.0,0.724,0.094,0.0,0.0,True,False,True,7.430114138561801,10.19294305153705,3.518091133133655,0.09422025904020363
3497,64.0,1.0,2.0,0.0,0.0,56.0,3.0,1.0,2.0,6167.0,0.0,6167.0,0.422,1648.0,43.0,0.536,0.0,0.0,0.0,False,False,False,7.4073177104694174,8.726967774991493,3.6461175947758546,0.0
3498,46.0,4.0,1.0,0.0,0.0,37.0,5.0,3.0,3.0,7552.0,0.0,7552.0,1.047,5537.0,63.0,0.853,0.0,0.0,0.0,False,True,False,8.619208116822968,8.929567707825337,4.476073390431434,0.0
3499,43.0,5.0,4.0,2.0,0.0,31.0,3.0,3.0,1.0,17230.0,1805.0,15425.0,0.788,14781.0,130.0,0.857,0.105,0.0,0.0,True,False,True,9.601097851212073,9.754407329521975,4.73356340075649,0.10475914103308183
3500,44.0,2.0,2.0,3.0,0.0,37.0,6.0,1.0,3.0,2617.0,2517.0,100.0,0.78,3104.0,70.0,0.75,0.962,1.0,0.0,True,False,True,8.04044688130311,7.869783902530146,3.7919516392537505,0.9617883072220099
3501,58.0,1.0,3.0,0.0,0.0,36.0,5.0,1.0,1.0,3173.0,1713.0,1460.0,0.609,3797.0,75.0,0.786,0.54,0.0,0.0,False,False,False,8.241966560231802,8.062432791583195,3.924478446695492,0.5398676331547432
3502,40.0,3.0,3.0,0.0,0.0,30.0,4.0,3.0,2.0,3319.0,0.0,3319.0,0.262,4840.0,44.0,0.375,0.0,0.0,0.0,True,True,False,8.484669999710677,8.107418811719974,4.700480365792417,0.0
3503,34.0,2.0,2.0,0.0,0.0,20.0,5.0,2.0,3.0,2715.0,1503.0,1212.0,0.704,4177.0,68.0,0.659,0.554,0.0,0.0,True,False,True,8.337348564497175,7.906547232368036,4.117840859321069,0.5535911602209945
3504,59.0,2.0,4.0,0.0,0.0,54.0,1.0,1.0,3.0,1438.3,0.0,1438.3,0.61,4919.0,72.0,0.756,0.0,0.0,0.0,False,False,True,8.50086053679534,7.271217139609844,4.224194417779285,0.0
3505,45.0,4.0,2.0,1.0,2.0,30.0,1.0,2.0,1.0,23051.0,1836.0,21215.0,0.743,14393.0,107.0,0.814,0.08,0.0,0.0,True,False,True,9.57449725626267,10.045464431431677,4.901668421800765,0.07964947290789988
3506,35.0,4.0,3.0,0.0,0.0,29.0,6.0,3.0,0.0,2118.0,1189.0,929.0,1.158,4541.0,60.0,0.818,0.561,0.0,0.0,True,False,True,8.420902531097951,7.658227526161352,4.326557968875851,0.5613786591123702
3507,46.0,2.0,0.0,3.0,0.0,36.0,6.0,3.0,3.0,34516.0,1597.0,32919.0,0.858,1628.0,51.0,1.217,0.046,0.0,0.0,True,False,True,7.395107546562485,10.449178263628198,3.4632819138381596,0.0462683972650365
3508,42.0,3.0,1.0,1.0,0.0,29.0,6.0,3.0,2.0,1545.0,751.0,794.0,0.551,4477.0,62.0,0.59,0.486,0.0,0.0,False,False,False,8.406708458240965,7.3427791893318455,4.279574073195874,0.486084142394822
3509,42.0,2.0,1.0,2.0,0.0,33.0,3.0,3.0,3.0,4836.0,493.0,4343.0,0.417,1870.0,45.0,0.406,0.102,0.0,0.0,False,False,True,7.533693709848633,8.483843211734683,3.7270312200783127,0.10194375516956163
3510,50.0,4.0,1.0,3.0,0.0,43.0,2.0,2.0,5.0,16748.0,2413.0,14335.0,0.769,15338.0,121.0,0.635,0.144,0.0,0.0,False,True,False,9.638088688324805,9.726034127139034,4.842298142728064,0.14407690470503942
3511,46.0,2.0,4.0,0.0,0.0,41.0,3.0,1.0,3.0,2552.0,1879.0,673.0,0.888,4153.0,79.0,0.795,0.736,0.0,0.0,False,False,False,8.331586243630754,7.844632644464681,3.962138391163732,0.7362852664576802
3512,43.0,3.0,3.0,2.0,0.0,35.0,3.0,3.0,2.0,5652.0,548.0,5104.0,0.647,3710.0,70.0,0.458,0.097,0.0,0.0,False,False,False,8.21878715560148,8.639764743804419,3.970291913552122,0.09695682944090588
3513,56.0,1.0,0.0,3.0,0.0,36.0,6.0,2.0,1.0,33870.0,0.0,33870.0,0.872,7661.0,61.0,0.525,0.0,0.0,0.0,False,False,True,8.94389780251682,10.430284945811817,4.833023938343509,0.0
3514,48.0,3.0,3.0,2.0,0.0,36.0,2.0,1.0,1.0,15618.0,0.0,15618.0,0.706,7549.0,77.0,0.638,0.0,0.0,0.0,False,True,False,8.929170383139624,9.65617937422262,4.585364961285941,0.0
3515,37.0,5.0,2.0,1.0,1.0,36.0,1.0,1.0,2.0,19055.0,2517.0,16538.0,0.915,15091.0,124.0,0.676,0.132,1.0,0.0,False,False,True,9.62185381861855,9.855084813307961,4.801572253013513,0.13209131461558646
3516,50.0,2.0,3.0,3.0,2.0,40.0,2.0,1.0,1.0,34516.0,1826.0,32690.0,0.718,14994.0,121.0,0.833,0.053,0.0,1.0,False,False,False,9.615405400063008,10.449178263628198,4.819614854466266,0.05290300150654769
3517,36.0,4.0,2.0,0.0,0.0,36.0,6.0,4.0,1.0,2466.0,1750.0,716.0,0.774,5005.0,76.0,0.767,0.71,0.0,0.0,False,False,True,8.518192691749322,7.81035268372429,4.18745935146299,0.7096512570965126
3518,53.0,3.0,3.0,1.0,0.0,46.0,6.0,3.0,1.0,2192.0,1146.0,1046.0,0.622,4756.0,85.0,0.735,0.523,1.0,0.0,False,True,False,8.467162257810672,7.692569648067906,4.024511001320356,0.5228102189781022
3519,47.0,4.0,3.0,0.0,0.0,39.0,3.0,3.0,6.0,1438.3,0.0,1438.3,0.854,2295.0,51.0,0.545,0.0,0.0,0.0,True,False,True,7.738488122494646,7.271217139609844,3.8066624897703196,0.0
3520,38.0,5.0,3.0,0.0,0.0,31.0,2.0,5.0,2.0,2153.0,1392.0,761.0,0.787,4268.0,85.0,0.667,0.647,0.0,0.0,True,True,False,8.358900612421644,7.674617497364363,3.9162493559313276,0.6465397120297259
3521,48.0,3.0,5.0,3.0,0.0,33.0,4.0,1.0,2.0,10292.0,0.0,10292.0,0.656,15148.0,111.0,0.79,0.0,0.0,0.0,False,False,False,9.625623789021686,9.239122173401634,4.9160935877093515,0.0
3522,47.0,4.0,3.0,1.0,0.0,30.0,1.0,1.0,1.0,1438.3,601.0,837.3,1.0,4669.0,83.0,0.729,0.418,0.0,0.0,False,False,True,8.448700194970938,7.271217139609844,4.0298595871743395,0.41785441145797125
3523,40.0,3.0,0.0,4.0,0.0,28.0,3.0,3.0,2.0,4642.0,1676.0,2966.0,0.615,5080.0,76.0,0.81,0.361,0.0,0.0,True,False,False,8.533066540572527,8.442900586834382,4.202333200286197,0.3610512710038776
3524,47.0,4.0,3.0,0.0,0.0,30.0,2.0,3.0,3.0,2124.0,1573.0,551.0,0.728,4592.0,83.0,0.804,0.741,0.0,0.0,False,False,False,8.432070937999402,7.66105638236183,4.013230330202805,0.7405838041431262
3525,37.0,1.0,1.0,2.0,0.0,26.0,4.0,3.0,2.0,7349.0,2517.0,4832.0,0.877,2701.0,60.0,0.714,0.342,0.0,0.0,True,True,False,7.901377353792616,8.90231952852887,3.807032791570515,0.34249557762960947
3526,52.0,2.0,1.0,1.0,0.0,36.0,3.0,1.0,3.0,1470.0,0.0,1470.0,0.64,4095.0,63.0,0.75,0.0,0.0,0.0,False,False,True,8.31752199628717,7.293017679772782,4.174387269895637,0.0
3527,56.0,2.0,4.0,2.0,0.0,49.0,5.0,3.0,4.0,1438.3,0.0,1438.3,0.77,1446.0,38.0,0.81,0.0,0.0,0.0,True,False,True,7.27655640271871,7.271217139609844,3.638970242992324,0.0
3528,40.0,3.0,0.0,3.0,0.0,25.0,4.0,3.0,4.0,11721.0,1175.0,10546.0,0.779,4187.0,73.0,0.825,0.1,0.0,0.0,False,False,True,8.339739766019143,9.36913738372318,4.049280324870752,0.10024741916218753
3529,48.0,3.0,2.0,1.0,0.0,35.0,3.0,1.0,3.0,2592.0,0.0,2592.0,0.767,4177.0,85.0,0.771,0.0,0.0,0.0,True,True,False,8.337348564497175,7.860185057472165,3.894697308006859,0.0
3530,46.0,0.0,2.0,3.0,0.0,39.0,2.0,3.0,3.0,16983.0,0.0,16983.0,1.061,8526.0,79.0,0.837,0.0,0.0,0.0,True,False,True,9.050875597325156,9.73996812270477,4.6814277448581345,0.0
3531,47.0,1.0,1.0,4.0,0.0,41.0,3.0,1.0,4.0,27858.0,1314.0,26544.0,0.676,1772.0,53.0,0.559,0.047,0.0,0.0,False,False,True,7.4798641311650265,10.234875457247977,3.5095722176129045,0.04716777945293991
3532,42.0,3.0,3.0,1.0,0.0,29.0,4.0,3.0,4.0,6698.0,1327.0,5371.0,0.798,4065.0,77.0,0.711,0.198,1.0,0.0,True,True,False,8.310169021981912,8.80956425335415,3.966363600128227,0.19811884144520753
3533,36.0,1.0,2.0,0.0,0.0,26.0,3.0,3.0,2.0,2517.0,0.0,2517.0,0.946,3569.0,62.0,0.771,0.0,1.0,0.0,False,False,False,8.18004072349016,7.830822995135316,4.0529063384450685,0.0
3534,40.0,1.0,1.0,0.0,0.0,33.0,4.0,2.0,2.0,2392.0,1129.0,1263.0,0.695,4309.0,86.0,0.72,0.472,0.0,1.0,True,False,True,8.368461137615839,7.779885115070522,3.9141138413623304,0.47198996655518394
3535,42.0,4.0,3.0,2.0,0.0,36.0,3.0,2.0,2.0,6743.0,1737.0,5006.0,0.598,1934.0,30.0,0.579,0.258,1.0,0.0,True,False,False,7.56734567601324,8.816260208734581,4.166148294351085,0.2576004745662168
